id	GeneSymbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EnsemblGene	EnsemblTranscript	EntrezID
ENSG00000260941.1	LINC00622	3.031043502	-3.60669819	1.504507356	-2.397261918	0.016518112	0.069149722	ENSG00000260941	ENST00000562811	644242
ENSG00000227536.1	SOCS5P4	8.127734291	-3.604592198	1.165392738	-3.093027853	0.001981255	0.013839016	ENSG00000227536	ENST00000454743	---
ENSG00000235204.1	NA	6.732514962	-3.602567859	1.047527637	-3.439114855	0.00058362	0.005203411	ENSG00000235204	ENST00000426157	---
ENSG00000235678.3	OR5AN2P	5.130889161	-3.601767779	1.546739041	-2.328620202	0.019879195	0.079215641	ENSG00000235678	ENST00000534535	---
ENSG00000235590.6	GNAS-AS1	4.537980884	-3.600423972	1.212474339	-2.969484677	0.002982997	0.019076857	ENSG00000235590	ENST00000424094;ENST00000443966;ENST00000598163;ENST00000631314	149775
ENSG00000268987.1	NA	7.561143483	-3.592756354	1.458357211	-2.463564019	0.013756333	0.060381666	ENSG00000268987	ENST00000598988	---
ENSG00000226625.1	RBM17P1	7.892294133	-3.584023329	1.10292584	-3.249559669	0.001155838	0.009085364	ENSG00000226625	ENST00000453646	---
ENSG00000143195.11	ILDR2	6.70986765	-3.580365159	1.312364032	-2.728179888	0.006368487	0.033944437	ENSG00000143195	ENST00000271417;ENST00000414590;ENST00000469934;ENST00000525740;ENST00000526687;ENST00000528703;ENST00000529071;ENST00000529387;ENST00000614979	387597
ENSG00000270954.1	RPSAP75	4.437460904	-3.576050382	1.211619648	-2.951462851	0.003162726	0.019935853	ENSG00000270954	ENST00000605848	---
ENSG00000226746.2	SMCR5	6.677373662	-3.570407983	1.086654846	-3.28568726	0.001017339	0.008186712	ENSG00000226746	ENST00000543475	140771
ENSG00000148600.13	CDHR1	5.781305105	-3.561720311	1.128475275	-3.156223615	0.001598263	0.01168003	ENSG00000148600	ENST00000332904;ENST00000372117;ENST00000459673;ENST00000622973;ENST00000623399;ENST00000623527;ENST00000624091	92211
ENSG00000277999.1	NA	3.01467548	-3.558375183	1.322790229	-2.690052516	0.007144078	0.037149517	ENSG00000277999	ENST00000622268	---
ENSG00000211749.1	TRBV23-1	6.586835926	-3.557152043	1.231484099	-2.888508302	0.003870738	0.023237171	ENSG00000211749	ENST00000390396	---
ENSG00000235286.1	NA	6.287293543	-3.553353946	1.041458404	-3.411901938	0.000645113	0.005648958	ENSG00000235286	ENST00000425960	---
ENSG00000271172.1	NA	4.664191053	-3.553275209	1.136227853	-3.127255857	0.001764463	0.012631522	ENSG00000271172	ENST00000604448	---
ENSG00000261439.1	NA	3.014225722	-3.537536749	1.755328561	-2.01531316	0.043871847	0.139195647	ENSG00000261439	ENST00000567381	26077
ENSG00000134138.18	MEIS2	2.879747091	-3.53440591	1.628883074	-2.169834021	0.030019422	0.106280635	ENSG00000134138	ENST00000314177;ENST00000338564;ENST00000340545;ENST00000397620;ENST00000397624;ENST00000424352;ENST00000557796;ENST00000557992;ENST00000558313;ENST00000558643;ENST00000559085;ENST00000559129;ENST00000559371;ENST00000559408;ENST00000559561;ENST00000559972;ENST00000560570;ENST00000560617;ENST00000560697;ENST00000560702;ENST00000561163;ENST00000561208;ENST00000561264;ENST00000561284;ENST00000561422;ENST00000606653;ENST00000607277	4212
ENSG00000239822.3	RN7SL754P	2.976458146	-3.53196685	1.756287848	-2.011040988	0.044321127	0.140077452	ENSG00000239822	ENST00000470784	---
ENSG00000272690.4	LINC02018	4.008624833	-3.531045249	1.300955174	-2.714194401	0.006643717	0.035055106	ENSG00000272690	ENST00000608169;ENST00000608707;ENST00000610109	107986100
ENSG00000204248.9	COL11A2	2.995917393	-3.528552239	1.886171488	-1.870748372	0.061379967	0.175930563	ENSG00000204248	ENST00000341947;ENST00000361917;ENST00000374708;ENST00000395194;ENST00000457788;ENST00000477772	1302
ENSG00000243066.3	RN7SL842P	3.988637105	-3.525556238	1.374344375	-2.565264066	0.010309731	0.048872784	ENSG00000243066	ENST00000477654	---
ENSG00000251354.3	NA	9.362818082	-3.524743066	1.021861055	-3.449336923	0.000561965	0.005063942	ENSG00000251354	ENST00000508013	---
ENSG00000253298.1	LINC01845	2.942932526	-3.519570745	1.422218726	-2.474704264	0.013334654	0.058835781	ENSG00000253298	ENST00000518418	285627
ENSG00000167183.2	PRR15L	2.829311326	-3.517477584	1.6450962	-2.138159205	0.032503824	0.112337244	ENSG00000167183	ENST00000300557	79170
ENSG00000255038.1	NA	5.071932789	-3.516358837	1.357559555	-2.59020595	0.009591853	0.046340749	ENSG00000255038	ENST00000529036	---
ENSG00000229694.5	NA	2.932710788	-3.511397066	1.483279165	-2.367320428	0.017917413	0.073185407	ENSG00000229694	ENST00000414768;ENST00000421595;ENST00000437389;ENST00000439438	100129347
ENSG00000227813.1	NA	3.016681853	-3.509278887	1.374814236	-2.552547678	0.010693827	0.05015204	ENSG00000227813	ENST00000454534	---
ENSG00000230568.1	SF3A3P1	12.17728543	-3.50541143	0.741219252	-4.729250379	2.25E-06	5.03E-05	ENSG00000230568	ENST00000446317	---
ENSG00000135931.16	ARMC9	2.811493489	-3.50466365	1.358892938	-2.579057961	0.009907016	0.047434515	ENSG00000135931	ENST00000349938;ENST00000424740;ENST00000428662;ENST00000436339;ENST00000440107;ENST00000444285;ENST00000446447;ENST00000467698;ENST00000469789;ENST00000481520;ENST00000482392;ENST00000486787;ENST00000488821;ENST00000611582;ENST00000614261	80210
ENSG00000253314.4	LINC00293	2.94266411	-3.50360839	1.622166925	-2.15983222	0.03078566	0.108101639	ENSG00000253314	ENST00000518278;ENST00000518962;ENST00000519008;ENST00000521715	497634
ENSG00000236452.1	NA	3.020990065	-3.502901133	1.78482665	-1.962600196	0.049692648	0.152125982	ENSG00000236452	ENST00000455974	---
ENSG00000224945.1	NA	2.788271103	-3.49726483	1.766837822	-1.979392102	0.047771877	0.14765683	ENSG00000224945	ENST00000429700;ENST00000456944	---
ENSG00000021826.13	CPS1	6.508749294	-3.488531355	1.061968228	-3.284967725	0.001019941	0.008204863	ENSG00000021826	ENST00000233072;ENST00000417946;ENST00000430249;ENST00000451903;ENST00000467353;ENST00000470791;ENST00000479988;ENST00000497121;ENST00000497163;ENST00000518043;ENST00000523702;ENST00000619804	1373
ENSG00000158089.13	GALNT14	31.0444103	-3.484395712	0.698758867	-4.986549546	6.15E-07	1.65E-05	ENSG00000158089	ENST00000324589;ENST00000349752;ENST00000406653;ENST00000424136;ENST00000430167;ENST00000455477;ENST00000461193;ENST00000464038;ENST00000475320;ENST00000481023;ENST00000485468;ENST00000486564;ENST00000490212;ENST00000496397;ENST00000498206	79623
ENSG00000233464.2	NA	10.57740584	-3.480078499	0.873546023	-3.983852492	6.78E-05	0.000906655	ENSG00000233464	ENST00000449282	---
ENSG00000235665.4	LINC00298	4.37743982	-3.474453645	1.138141961	-3.052741894	0.002267609	0.015380262	ENSG00000235665	ENST00000426969;ENST00000456681	339788
ENSG00000256195.2	NA	2.858339523	-3.467511488	1.883954599	-1.84054939	0.06568762	0.184334329	ENSG00000256195	ENST00000534904	101928940
ENSG00000278239.1	NA	6.193317581	-3.463200801	1.080152864	-3.2062136	0.001344941	0.01026546	ENSG00000278239	ENST00000614316	---
ENSG00000267707.2	NA	2.708391998	-3.458181465	1.423746037	-2.428931408	0.015143397	0.064852037	ENSG00000267707	ENST00000589281	---
ENSG00000271997.1	NA	27.44375108	-3.453577417	0.607405393	-5.685786551	1.30E-08	5.15E-07	---	---	---
ENSG00000266445.1	NA	3.756892009	-3.447552159	1.377809546	-2.502197905	0.012342491	0.055649188	ENSG00000266445	ENST00000582249	---
ENSG00000259823.4	LYPD8	71.63778815	-3.44563258	0.607858278	-5.668480148	1.44E-08	5.63E-07	ENSG00000259823	ENST00000566597;ENST00000590317	646627
ENSG00000243314.1	NA	8.414076175	-3.445138253	0.915096249	-3.764782401	0.000166694	0.001906328	ENSG00000243314	ENST00000484182	---
ENSG00000231292.6	IGKV1OR2-108	2.913769654	-3.444706007	1.290799409	-2.668660973	0.007615428	0.039001716	ENSG00000231292	ENST00000453673	---
ENSG00000207802.1	MIR646	5.766508191	-3.444069169	1.198999224	-2.872453209	0.004072984	0.024109421	ENSG00000207802	ENST00000385067	693231
ENSG00000258455.1	NA	5.562710186	-3.443796913	1.110484823	-3.101165222	0.001927607	0.013540083	ENSG00000258455	ENST00000555514	---
ENSG00000207306.1	RNU6-1152P	2.668133561	-3.435976859	1.40854241	-2.439384739	0.014712295	0.063473045	ENSG00000207306	ENST00000384576	---
ENSG00000272839.1	NA	4.127040415	-3.434709758	1.209395583	-2.84002175	0.004511046	0.026045631	ENSG00000272839	ENST00000608596	---
ENSG00000155011.7	DKK2	2.864779074	-3.420006148	1.52754263	-2.238894077	0.025162809	0.094046147	ENSG00000155011	ENST00000285311;ENST00000510463;ENST00000510534;ENST00000513208	27123
ENSG00000279597.1	NA	2.653528289	-3.419495648	1.416215491	-2.414530607	0.015755499	0.066758824	ENSG00000279597	ENST00000623197	---
ENSG00000137261.12	KIAA0319	30.92293868	-3.416794318	0.574035366	-5.952236606	2.65E-09	1.23E-07	ENSG00000137261	ENST00000378214;ENST00000430948;ENST00000535378;ENST00000537886;ENST00000543707;ENST00000616673	9856
ENSG00000232926.1	NA	4.414015598	-3.413161905	1.350825377	-2.526723263	0.011513218	0.052896098	ENSG00000232926	ENST00000420617	---
ENSG00000255548.1	NA	4.297466559	-3.413005727	1.129248113	-3.022370096	0.002508037	0.016673593	ENSG00000255548	ENST00000527804	---
ENSG00000236914.3	LINC01852	3.91519287	-3.412143204	1.660614327	-2.05474754	0.039903396	0.1301582	ENSG00000236914	ENST00000434223;ENST00000559232;ENST00000560198;ENST00000560819	---
ENSG00000154118.11	JPH3	6.041500482	-3.405189415	1.059427969	-3.214177381	0.001308188	0.01007577	ENSG00000154118	ENST00000284262;ENST00000301008;ENST00000537256;ENST00000563609	57338
ENSG00000224885.1	TSSC1-IT1	4.239976449	-3.403020946	1.206209704	-2.821251508	0.004783668	0.027274272	ENSG00000224885	ENST00000454977	---
ENSG00000243267.3	RN7SL614P	2.728296394	-3.40247028	1.608635691	-2.115127931	0.034419045	0.117145332	ENSG00000243267	ENST00000461850	---
ENSG00000167037.17	SGSM1	18.88923488	-3.398677583	0.64979496	-5.230384644	1.69E-07	5.26E-06	ENSG00000167037	ENST00000400358;ENST00000400359;ENST00000470591;ENST00000473458;ENST00000480523;ENST00000610372	129049
ENSG00000221164.1	SNORA11F	4.441287988	-3.388422742	1.667493067	-2.032046075	0.042148992	0.135459935	ENSG00000221164	ENST00000408237	109617000
ENSG00000275896.3	PRSS2	2.600010757	-3.38707341	1.520614803	-2.227436826	0.025918094	0.09606633	ENSG00000275896	ENST00000539842;ENST00000610835;ENST00000618750;ENST00000632805;ENST00000632998;ENST00000633969	5645
ENSG00000241679.2	NA	3.956002854	-3.383891088	1.283691366	-2.636062825	0.00838742	0.041887628	ENSG00000241679	ENST00000465880;ENST00000483262	---
ENSG00000221946.6	FXYD7	4.404870785	-3.378390159	1.472080677	-2.294976227	0.021734487	0.084760565	ENSG00000221946	ENST00000270310;ENST00000439441;ENST00000586063;ENST00000588265	53822
ENSG00000256897.1	NA	2.696323659	-3.377622904	1.818483229	-1.857384687	0.063256443	0.179638297	ENSG00000256897	ENST00000540410	---
ENSG00000231739.2	GAPDHP59	4.447738863	-3.376028718	1.459182745	-2.313643531	0.020687284	0.081671295	ENSG00000231739	ENST00000435908	---
ENSG00000144649.7	FAM198A	3.830272923	-3.375873145	1.323689492	-2.550351245	0.010761444	0.050399357	ENSG00000144649	ENST00000273146;ENST00000430121;ENST00000434206;ENST00000488863;ENST00000492161	729085
ENSG00000219448.1	NA	2.673353097	-3.37252942	1.539228727	-2.191051506	0.028448065	0.102619946	---	---	---
ENSG00000231548.1	OR55B1P	2.77521952	-3.370125463	1.503451278	-2.241592736	0.024987706	0.093553939	ENSG00000231548	ENST00000418718	---
ENSG00000255390.1	NA	6.202912675	-3.355360317	1.174713583	-2.856322057	0.004285802	0.025029045	ENSG00000255390	ENST00000526456	---
ENSG00000263464.2	PPIAL4C	3.825501699	-3.354718383	1.125445236	-2.980792201	0.002875038	0.018551586	ENSG00000263464	ENST00000585245	653598
ENSG00000196159.10	FAT4	19.361338	-3.351546631	0.634838874	-5.279365782	1.30E-07	4.15E-06	ENSG00000196159	ENST00000335110;ENST00000394329;ENST00000509444	79633
ENSG00000214944.8	ARHGEF28	7.5385794	-3.349415124	1.305844127	-2.564942518	0.01031929	0.048906095	ENSG00000214944	ENST00000296794;ENST00000296799;ENST00000426542;ENST00000437974;ENST00000503341;ENST00000504003;ENST00000506334;ENST00000509848;ENST00000510131;ENST00000510312;ENST00000512883;ENST00000513042;ENST00000513841;ENST00000545377	64283
ENSG00000182508.12	LHFPL1	4.294845219	-3.345880038	1.428192476	-2.342737478	0.019142847	0.077088412	ENSG00000182508	ENST00000371968;ENST00000478229	340596
ENSG00000235728.1	NA	2.620194302	-3.343280528	1.3948638	-2.396850882	0.016536652	0.069190683	ENSG00000235728	ENST00000415356	---
ENSG00000201348.1	RNU105B	5.395355922	-3.341392895	1.091383569	-3.061611873	0.002201487	0.015057892	ENSG00000201348	ENST00000364478	26767
ENSG00000137204.13	SLC22A7	5.36787655	-3.338028037	1.161909944	-2.872880169	0.004067484	0.024082876	ENSG00000137204	ENST00000372574;ENST00000372585;ENST00000372589;ENST00000436107;ENST00000449231;ENST00000451757;ENST00000480882;ENST00000487175;ENST00000498232	10864
ENSG00000247416.2	NA	2.630057847	-3.336513634	1.606632037	-2.076712998	0.037828056	0.125319973	ENSG00000247416	ENST00000500537;ENST00000532002	101928847
ENSG00000250006.2	NA	2.698592218	-3.335818232	1.353661378	-2.464292981	0.013728384	0.060281313	ENSG00000250006	ENST00000503840	---
ENSG00000102128.7	RAB40AL	4.193138645	-3.327107159	1.586944464	-2.096549208	0.0360335	0.121194218	ENSG00000102128	ENST00000218249	282808
ENSG00000272721.4	NA	4.847357038	-3.326908908	1.304906318	-2.549538508	0.01078656	0.050487063	ENSG00000272721	ENST00000608135;ENST00000608232	---
ENSG00000276916.1	NA	3.472627383	-3.325375724	1.367015463	-2.432580914	0.014991641	0.064420309	ENSG00000276916	ENST00000619338	---
ENSG00000252212.1	RNU2-58P	2.535860466	-3.321910909	1.417024691	-2.344285834	0.019063555	0.076860495	ENSG00000252212	ENST00000516403	---
ENSG00000226010.1	NA	2.678469539	-3.315279305	1.644538954	-2.015932366	0.043807049	0.139045883	ENSG00000226010	ENST00000454081	---
ENSG00000260493.1	NA	2.60658725	-3.3126889	1.599829841	-2.070650774	0.038391444	0.126761275	ENSG00000260493	ENST00000562577;ENST00000566000	102723322
ENSG00000165171.9	METTL27	4.260753145	-3.311257395	1.464900601	-2.260397322	0.023796603	0.090162387	ENSG00000165171	ENST00000297873;ENST00000458679;ENST00000493174	155368
ENSG00000261080.1	NA	3.42363376	-3.309199905	1.520643035	-2.176184567	0.029541462	0.105219268	ENSG00000261080	ENST00000563807	---
ENSG00000205277.8	MUC12	3.711100245	-3.307497735	1.266528046	-2.611468215	0.009015437	0.044268633	ENSG00000205277	ENST00000305119;ENST00000379442;ENST00000467414;ENST00000473098;ENST00000474482;ENST00000536621	10071
ENSG00000221507.1	RNU6ATAC40P	2.579561949	-3.302150399	1.349877219	-2.446259818	0.014434694	0.062594345	ENSG00000221507	ENST00000408580	---
ENSG00000197934.7	CYYR1-AS1	2.591816803	-3.301301923	1.563369483	-2.111658158	0.03471578	0.117909313	ENSG00000197934	ENST00000357401;ENST00000414486	100996571
ENSG00000223946.1	NA	5.784168356	-3.298124082	1.039932884	-3.171477826	0.001516654	0.01123253	ENSG00000223946	ENST00000412701	---
ENSG00000236426.4	NA	10.58139934	-3.294537503	0.955231628	-3.448940976	0.00056279	0.00506917	ENSG00000236426	ENST00000457948;ENST00000625697;ENST00000630276	---
ENSG00000147059.8	SPIN2A	10.85015965	-3.294472323	0.921158471	-3.576444691	0.000348299	0.003444774	ENSG00000147059	ENST00000374906;ENST00000374908;ENST00000614076	54466
ENSG00000179270.6	C2orf71	2.536558114	-3.292472117	1.324216206	-2.486355401	0.012905901	0.057500505	ENSG00000179270	ENST00000331664;ENST00000602958	388939
ENSG00000232403.1	NA	2.591891346	-3.289581599	1.847663491	-1.780400822	0.075010387	0.201755304	ENSG00000232403	ENST00000428700	---
ENSG00000249487.5	LINC01586	2.646923879	-3.289358835	1.464634911	-2.245855817	0.024713245	0.092801989	ENSG00000249487	ENST00000506090;ENST00000558835;ENST00000560368	101929743
ENSG00000275963.1	NA	4.049248329	-3.288490423	1.255859719	-2.618517317	0.008831281	0.043526648	ENSG00000275963	ENST00000619780	---
ENSG00000238188.1	NA	5.529415096	-3.285936198	1.115969485	-2.944467784	0.003235106	0.020258852	ENSG00000238188	ENST00000440178	---
ENSG00000249846.5	LINC02021	6.227591182	-3.273550016	1.078480199	-3.035336225	0.002402677	0.016095015	ENSG00000249846	ENST00000504808;ENST00000507856;ENST00000514145	---
ENSG00000270632.1	NA	2.605625512	-3.270535034	1.754027041	-1.864586439	0.062239395	0.177494207	ENSG00000270632	ENST00000603008	---
ENSG00000227192.1	NA	2.54692166	-3.270394169	1.691669807	-1.933234343	0.053207336	0.159648945	ENSG00000227192	ENST00000454588	---
ENSG00000280119.1	NA	5.288607603	-3.268873131	1.014242766	-3.222969134	0.001268692	0.009833869	ENSG00000280119	ENST00000625132	---
ENSG00000264862.2	RN7SL45P	2.636119787	-3.268625314	1.520144023	-2.150207655	0.031538793	0.109922106	ENSG00000264862	ENST00000578050	---
ENSG00000164283.11	ESM1	2.584947469	-3.267328313	1.454888946	-2.245757878	0.024719521	0.092801989	ENSG00000164283	ENST00000381403;ENST00000381405;ENST00000598310;ENST00000601836	11082
ENSG00000226814.2	NA	2.52134345	-3.263258888	1.377966371	-2.368170193	0.01787631	0.073030104	ENSG00000226814	ENST00000429211	---
ENSG00000256243.2	NA	3.742354533	-3.261894892	1.240633983	-2.62921614	0.008558195	0.042498769	ENSG00000256243	ENST00000541658	---
ENSG00000228137.1	NA	2.57384499	-3.26013439	1.352493067	-2.410462922	0.015932291	0.067318553	ENSG00000228137	ENST00000444966	---
ENSG00000162383.10	SLC1A7	5.481196723	-3.259978133	1.09771158	-2.969794791	0.002979987	0.019064445	ENSG00000162383	ENST00000371491;ENST00000371494;ENST00000488036;ENST00000611397;ENST00000620288;ENST00000620347	6512
ENSG00000154736.5	ADAMTS5	16.56107469	-3.258242011	0.908957493	-3.584592278	0.000337605	0.00336286	ENSG00000154736	ENST00000284987	11096
ENSG00000259202.1	NA	3.937857663	-3.257439135	1.223551198	-2.662282658	0.007761267	0.039560603	ENSG00000259202	ENST00000558463	---
ENSG00000226321.5	CROCC2	2.604075647	-3.254049006	1.392976704	-2.33603979	0.019489168	0.078098327	ENSG00000226321	ENST00000443866;ENST00000477311;ENST00000480779	---
ENSG00000264796.1	MIR5009	5.810286836	-3.248538165	1.081444459	-3.003888122	0.002665533	0.017464856	ENSG00000264796	ENST00000578736	100846993
ENSG00000149403.10	GRIK4	5.560096058	-3.247358873	1.375470812	-2.360907148	0.018230294	0.074169485	ENSG00000149403	ENST00000375081;ENST00000438375;ENST00000526536;ENST00000527130;ENST00000527524;ENST00000530172;ENST00000533291;ENST00000638419	2900
ENSG00000231039.2	NA	3.627510635	-3.247268596	1.28832806	-2.520529279	0.011717849	0.053680202	ENSG00000231039	ENST00000428920	---
ENSG00000212807.1	OR2A42	4.992943367	-3.244873877	1.14109303	-2.843654103	0.004459944	0.025826058	ENSG00000212807	ENST00000391496	402317
ENSG00000233993.1	NA	62.08614661	-3.24381934	0.466764105	-6.949590389	3.66E-12	2.56E-10	ENSG00000233993	ENST00000428285	101929526
ENSG00000224430.2	MKRN5P	4.920550548	-3.228885691	1.327027776	-2.433171144	0.014967225	0.064362052	ENSG00000224430	ENST00000445263	---
ENSG00000143850.11	PLEKHA6	5.696421015	-3.220833407	1.210883508	-2.659903604	0.007816302	0.039749624	ENSG00000143850	ENST00000272203;ENST00000414478;ENST00000485632;ENST00000564627;ENST00000637508	22874
ENSG00000246877.1	DNM1P35	3.205750887	-3.220771859	1.467389065	-2.194899727	0.028170791	0.101883288	ENSG00000246877	ENST00000501931	---
ENSG00000233930.3	KRTAP5-AS1	14.47192901	-3.217156068	0.918559136	-3.502394066	0.000461097	0.00430129	ENSG00000233930	ENST00000424148;ENST00000524947;ENST00000532922;ENST00000534077	338651
ENSG00000280537.1	NA	6.560068895	-3.208361973	0.959830257	-3.342634752	0.000829871	0.006927373	ENSG00000280537	ENST00000318673;ENST00000498327	---
